file,line,mock_kind,target,area,classification,retained_reason,cleanup_batch,basis,annotation
apps/mobile/src/components/progress/AccordionTopicList.test.tsx,8,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/progress/AccordionTopicList.test.tsx,13,jest.mock,../../hooks/use-dashboard,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 7 - progress/report mobile screens,mobile-internal-target,pattern-a
apps/mobile/src/components/progress/ProgressPillRow.test.tsx,5,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/progress/RecentSessionsList.test.tsx,7,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/progress/RecentSessionsList.test.tsx,13,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/progress/RecentSessionsList.test.tsx,36,jest.mock,../../lib/profile,Mobile tests,P2,ui-harness-debt: profile/auth provider is mocked,Batch 7 - progress/report mobile screens,mobile-internal-target,gc1-allow: component-level test needs a controlled active profile without mounting the full profile provider tree
apps/mobile/src/components/progress/RecentSessionsList.test.tsx,43,jest.mock,../../hooks/use-active-profile-role,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 7 - progress/report mobile screens,mobile-internal-target,gc1-allow: component-level test needs deterministic child/self routing without app-shell context
apps/mobile/src/components/progress/RemediationCard.test.tsx,5,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/progress/RemediationCard.test.tsx,10,jest.mock,./RetentionSignal,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Batch 7 - progress/report mobile screens,mobile-internal-target,gc1-allow: Ionicons (native vector-icon asset) + ThemeContext provider not available in JSDOM test env
apps/mobile/src/components/progress/ReportsList.test.tsx,4,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/progress/SubjectProgressRow.test.tsx,6,jest.mock,./AccordionTopicList,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Batch 7 - progress/report mobile screens,mobile-internal-target,gc1-allow: pre-existing mock carried through PR 7 rename
apps/mobile/src/components/session/ChallengeOfferCard.test.tsx,3,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/session/ChallengeRoundBanner.test.tsx,3,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/session/ChatShell.test.tsx,17,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: native-boundary — Expo Router is a platform nav module unavailable in Jest
apps/mobile/src/components/session/ChatShell.test.tsx,31,jest.mock,'@react-navigation/native,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: native-boundary — React Navigation hooks require native navigation context unavailable in Jest
apps/mobile/src/components/session/ChatShell.test.tsx,37,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: native-boundary — safe area context requires native device metrics unavailable in Jest
apps/mobile/src/components/session/ChatShell.test.tsx,42,jest.mock,'@expo/vector-icons,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: native-boundary — vector icons requires native font assets unavailable in Jest
apps/mobile/src/components/session/ChatShell.test.tsx,68,jest.mock,../../hooks/use-speech-recognition,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: voice hook touches native recording APIs outside component scope
apps/mobile/src/components/session/ChatShell.test.tsx,86,jest.mock,../../hooks/use-text-to-speech,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: voice output hook touches native speech APIs outside component scope
apps/mobile/src/components/session/ChatShell.test.tsx,100,jest.mock,../common,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: animations leak timers; ThemedMarkdown wraps react-native-markdown-display + theme context and has focused coverage
apps/mobile/src/components/session/DraftedNoteReview.test.tsx,3,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/components/session/FilingFailedBanner.test.tsx,8,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/session/FilingFailedBanner.test.tsx,20,jest.mock,../../hooks/use-retry-filing,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,pattern-a
apps/mobile/src/components/session/MessageBubble.test.tsx,23,jest.mock,react-native-markdown-display,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,"gc1-allow: third-party native renderer, cannot run in jsdom"
apps/mobile/src/components/session/QuotaExceededCard.test.tsx,9,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/session/QuotaExceededCard.test.tsx,16,jest.mock,../../hooks/use-settings,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: useNotifyParentSubscribe is a thin react-query wrapper around a real network mutation
apps/mobile/src/components/session/QuotaExceededCard.test.tsx,28,jest.mock,../../hooks/use-child-cap-notifications,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: hook wraps quota notification API boundary
apps/mobile/src/components/session/SessionAccessories.test.tsx,9,jest.mock,../../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: nativewind vars() does not resolve 'react' in jest; stub theme hooks so screen tests don't blow up on import
apps/mobile/src/components/session/SessionFooter.test.tsx,10,jest.mock,../session,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: footer tests isolate prompt/button behavior from sibling session components
apps/mobile/src/components/session/SessionFooter.test.tsx,16,jest.mock,../../hooks/use-speech-recognition,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: native speech recognition is an external device boundary for NoteInput rendering
apps/mobile/src/components/session/SessionInputModeToggle.test.tsx,4,jest.mock,'@expo/vector-icons,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/session/SessionMessageActions.test.tsx,8,jest.mock,../../hooks/use-child-cap-notifications,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: quota card notify mutation is outside SessionMessageActions stage-gating contract
apps/mobile/src/components/session/use-session-streaming.test.ts,11,jest.mock,../../lib/sentry,Mobile tests,P3,observability: logging or error-capture sink,Retain,observability-wrapper,gc1-allow: Sentry SDK loads native module config in Jest
apps/mobile/src/components/session/use-session-streaming.test.ts,22,jest.mock,./ChatShell,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: hook test avoids the session barrel cycle; only the animation helper is needed
apps/mobile/src/components/session/use-session-streaming.test.ts,29,jest.mock,../../lib/session-recovery,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: uses Expo SecureStore native storage that cannot be exercised in JSDOM
apps/mobile/src/components/session/use-session-streaming.test.ts,35,jest.mock,../homework/problem-cards,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,pattern-a
apps/mobile/src/components/session/use-subject-classification.test.ts,5,jest.mock,../../hooks/use-navigation-contract,Mobile tests,P2,ui-harness-debt: query or state hook is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,gc1-allow: pins isParentProxy + gates for proxy write-guard tests (WI-307)
apps/mobile/src/components/session/VoicePlaybackBar.test.tsx,4,jest.mock,'@expo/vector-icons,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/session/VoiceRecordButton.test.tsx,14,jest.mock,'@expo/vector-icons,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/session/VoiceToggle.test.tsx,8,jest.mock,'@expo/vector-icons,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/components/welcome/WelcomeIntro.test.tsx,69,jest.mock,react-i18next,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,gc1-allow: external-boundary — i18n library
apps/mobile/src/components/welcome/WelcomeIntro.test.tsx,86,jest.mock,react-native-safe-area-context,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,gc1-allow: external-boundary — native module needing host bridge
apps/mobile/src/components/welcome/WelcomeIntro.test.tsx,93,jest.mock,../../lib/theme,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,gc1-allow: ThemeProvider requires ThemeContext + accent-preset hooks the unit test does not exercise; stub returns stable color object for deterministic rendering
apps/mobile/src/hooks/use-active-profile-role.test.ts,19,jest.mock,./use-parent-proxy,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,pattern-a; gc1-allow: defensive impossible-state test; useParentProxy cannot produce isOwner=true && isParentProxy=true from real profiles
apps/mobile/src/hooks/use-challenge-round.test.tsx,10,jest.mock,'@clerk/clerk-expo,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/hooks/use-challenge-round.test.tsx,17,jest.mock,../lib/profile,Mobile tests,P2,ui-harness-debt: profile/auth provider is mocked,Batch 3 - mobile query/profile harness,mobile-internal-target,pattern-a; gc1-allow: useProfile wraps React context; needs full provider tree
apps/mobile/src/hooks/use-challenge-round.test.tsx,28,jest.mock,./use-notes,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: wraps QueryClient+Hono client internals
apps/mobile/src/hooks/use-clone-from-child.test.tsx,23,jest.mock,'@clerk/clerk-expo,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/hooks/use-clone-from-child.test.tsx,27,jest.mock,expo-router,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/hooks/use-clone-from-child.test.tsx,31,jest.mock,expo-crypto,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/hooks/use-clone-from-child.test.tsx,35,jest.mock,../lib/analytics,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: hook test isolates analytics side effects while exercising API/navigation behavior
apps/mobile/src/hooks/use-dashboard.test.ts,18,jest.mock,../lib/app-context,Mobile tests,P2,ui-harness-debt: internal mobile module mock,Opportunistic mobile cleanup,mobile-internal-target,gc1-allow: dashboard child hooks are family-mode only; test controls mode boundary
apps/mobile/src/hooks/use-dictation-api.test.ts,10,jest.mock,'@clerk/clerk-expo,Mobile tests,P3,external-boundary: third-party SDK or framework runtime,Retain,known-external-sdk,bare
apps/mobile/src/hooks/use-dictation-playback.test.ts,9,jest.mock,expo-speech,Mobile tests,P3,native-boundary: platform or React Native module shim,Retain,known-native-boundary,bare
apps/mobile/src/hooks/use-dictation-preferences.test.ts,5,jest.mock,../lib/secure-storage,Mobile tests,P3,native-boundary: approved mobile platform wrapper,Retain,mobile-platform-wrapper,"gc1-allow: native-boundary; expo-secure-store is unavailable in Jest, while sanitizeSecureStoreKey stays real"
