"file","line","category","burndownClass","effort","borderline","specifier","mocked","note","verifierNote"
"apps/api/src/services/idempotency-assistant-state.test.ts",8,"internal-violation","trivial-requireActual","S",false,"./sentry","captureException, addBreadcrumb via requireActual spread","Verified ./sentry is THIS project's thin wrapper over @sentry/cloudflare (own scope/tag logic, no-ops without DSN), not the vendor SDK itself. requireActual spread + two named overrides; the wrapper loads and no-ops fine in tests, so trivially kept as requireActual. Correctly internal, not external.",""
"apps/api/src/services/idempotency-assistant-state.test.ts",16,"internal-violation","trivial-requireActual","S",false,"./logger","createLogger factory via requireActual spread","Verified ./logger is a pure console-based structured logger with zero deps (Workers-compatible, no fs/streams). requireActual spread with a single createLogger override returning spy fns. Trivial to keep as requireActual. Not an external boundary.",""
"apps/api/src/services/idempotency-marker.test.ts",30,"internal-violation","trivial-requireActual","S",false,"./sentry","captureException, addBreadcrumb via requireActual spread","./sentry is THIS project's internal @sentry/cloudflare wrapper, not the vendor SDK; the gc1-allow note labels it 'external boundary — Sentry' but the wrapper is internal code with its own logic. requireActual spread with two named overrides — trivially kept as requireActual. Correctly classified internal per rule 1's vendor-only boundary list.",""
"apps/api/src/services/language-detect.test.ts",19,"internal-violation","trivial-requireActual","S",false,"./sentry","captureException via requireActual spread","Internal sentry wrapper module (verified thin wrapper over @sentry/cloudflare); requireActual + single named override. Trivial to keep as requireActual. Not the vendor SDK.",""
"apps/api/src/services/language-detect.test.ts",26,"internal-violation","trivial-requireActual","S",false,"./logger","createLogger factory via requireActual spread","Internal logger module (pure console, zero deps); requireActual spread with createLogger override returning spies. Trivial requireActual conversion. Not an external boundary.",""
"apps/api/src/services/learner-input.test.ts",9,"internal-violation","needs-wiring","M",true,"./learner-profile","applyAnalysis (one named export) via requireActual spread","Internal service module; only applyAnalysis is stubbed. But the real ./learner-profile drags in a large transitive graph — @eduagent/database + drizzle-orm, ./llm, ./memory/memory-facts, ./memory/cascade-delete, ./consent. A genuine GC6 conversion (run the real applyAnalysis instead of stubbing) requires DB fixtures/seeding and the memory subgraph, which is exactly the needs-wiring case the verifier mandate calls out. The current requireActual spread only loads the module without exercising the DB path, masking the cost.","Downgraded from trivial-requireActual/S to needs-wiring/M. Colleague's own note already flagged 'mild risk' (applyAnalysis does profile mutation). Confirmed via learner-profile.ts imports that the real module pulls in @eduagent/database, drizzle, ./llm, and the memory-facts/cascade-delete service subgraph — too heavy for a trivial requireActual conversion. Marked borderline."
"apps/api/src/services/recaps.test.ts",16,"internal-violation","needs-wiring","M",false,"./dashboard","getChildrenForParent, getChildSessions, getChildSessionDetail (parent-dashboard reads)","Internal service overridden via requireActual + targeted stubs of three async DB-backed reads. To retire the mock you must seed DB fixtures AND inject a per-child ForbiddenError (the whole point of the test), which is real wiring.","Downgraded from category=already-gc1-allow / legit-gc1-allow / none. Verified dashboard.ts is a 1640-line DB-aware module (createScopedRepository, db.select, 40+ imports into progress/snapshot-aggregation/weekly-report/family-access); the three overridden exports are all async DB reads (lines 727/1356/1375). This is structurally identical to — and heavier than — the session-cache DB-read overrides the colleague classified as needs-wiring (../subject, ../profile). gc1-allow is present, but the inconsistency with the colleague's own session-cache calls makes legit-gc1-allow/none wrong: this is backlog requiring DB fixtures, effort M."
"apps/api/src/services/session/session-cache.test.ts",16,"internal-violation","needs-wiring","L",false,"@eduagent/database","the entire @eduagent/database module via createDatabaseModuleMock() (db client/query layer)","@eduagent/* is internal by rule. Mocks the whole DB module so the unit test can run without Neon. gc1-allow reason explicitly defers real-DB coverage to a sibling .integration.test.ts. Converting to a real DB would require full DB seeding/fixtures for the mutex/fan-out test — large and risky. Genuine DB boundary, but per project policy @eduagent/database is internal backlog (a real-DB integration variant is the proper home), so it remains burn-down rather than 'na'.",""
"apps/api/src/services/session/session-cache.test.ts",23,"internal-violation","needs-wiring","M",true,"../prior-learning","fetchPriorTopics, fetchCrossSubjectHighlights (+ buildPriorLearningContext/buildCrossSubjectContext stubbed) — counted to verify single supplementary fan-out","Internal service with // gc1-allow. Already pattern-a (requireActual + overrides), but the overridden functions (fetchPriorTopics, fetchCrossSubjectHighlights) execute DB queries — the whole point of the test is to count how many times they run under concurrency. Running the real ones needs DB fixtures, so this is wiring (M), not a trivial spy. The gc1-allow label understates it: it is a real DB-backed dependency stubbed for call-count control.",""
"apps/api/src/services/session/session-cache.test.ts",38,"internal-violation","needs-wiring","M",true,"../retention-data","getTeachingPreference (DB read) — counted for fan-out verification","Internal service, // gc1-allow, pattern-a form. getTeachingPreference is a DB-backed read overridden to count calls in the mutex test. Real execution needs DB seeding; converting away from the stub requires fixtures and a controllable timing seam, so this is wiring not trivial-requireActual.",""
"apps/api/src/services/session/session-cache.test.ts",50,"internal-violation","needs-wiring","M",true,"../settings","getLearningModeRecord (DB read) — counted for fan-out verification","Internal service, // gc1-allow, pattern-a form. getLearningModeRecord is a DB-backed read stubbed to assert single supplementary fan-out. Real version requires DB fixtures; conversion is moderate wiring rather than a trivial requireActual swap.",""
"apps/api/src/services/session/session-cache.test.ts",62,"internal-violation","needs-wiring","M",true,"../learner-profile","getLearningProfile (+ buildMemoryBlock/buildAccommodationBlock stubbed) — counted for fan-out verification","Internal service, // gc1-allow, pattern-a form. getLearningProfile is a DB-backed read overridden for call counting; the two build* helpers are stubbed to jest.fn(). Real execution needs profile/DB fixtures, so this is moderate wiring.",""
"apps/api/src/services/session/session-cache.test.ts",75,"internal-violation","needs-wiring","M",true,"../subject","getSubject (DB read) — call count controlled to verify single supplementary fan-out","Internal service, // gc1-allow (with an extra inline gc1-allow on the getSubject line). DB-backed read stubbed to control call count for the mutex assertion. Running the real getSubject needs DB fixtures; conversion is moderate wiring.",""
"apps/api/src/services/session/session-cache.test.ts",87,"internal-violation","needs-wiring","M",true,"../profile","loadProfileRowById (DB read) — call count controlled to verify single supplementary fan-out","Internal service, // gc1-allow (plus inline gc1-allow on the loadProfileRowById line). DB-backed profile read stubbed for call counting in the concurrency/mutex test. Real execution needs DB seeding, making conversion moderate wiring rather than a trivial requireActual swap.",""
